Coin on file:	ICP
Created by:	chris
Created on:	09/18/2021T03:00:1631948402Z

Recorded,Currency,Open,High,Low,Volume,Last,Volume30day
2021-09-18T03:00:02.659Z,-USD,000057.684,000058.611,000054.793,547096.3082,0000057.08,28854892.6319
2021-09-18T04:00:01.983Z,-USD,000058.001,000058.611,000054.793,551157.3794,000057.566,28875793.223
2021-09-18T05:00:02.052Z,-USD,000058.392,000058.611,000054.793,546486.3237,0000057.88,28891944.2792
2021-09-18T06:00:02.083Z,-USD,0000058.34,000058.379,000054.793,559408.4325,000057.831,28918051.8075
2021-09-18T07:00:02.385Z,-USD,0000058.13,000058.341,000054.793,556471.2287,000057.904,28927302.5518
2021-09-18T08:00:02.626Z,-USD,000057.221,000058.802,000054.793,570597.0959,000058.084,28956990.0284
2021-09-18T09:00:01.852Z,-USD,000057.583,000058.802,000054.793,566387.1509,000058.149,28966642.0704
2021-09-18T10:00:01.968Z,-USD,000056.867,00000062.0,000054.793,649104.3061,000060.939,29064142.9616
2021-09-18T11:00:02.344Z,-USD,000055.511,00000062.0,000055.011,593827.3414,000060.225,29105748.7168
2021-09-18T12:00:02.46Z,-USD,000055.462,00000062.0,000055.011,591585.2212,000058.958,29128241.5057
2021-09-18T13:00:02.675Z,-USD,000056.009,00000062.0,000055.266,596291.4329,000059.281,29153602.0826
2021-09-18T14:00:01.88Z,-USD,000055.786,00000062.0,000055.266,597562.9498,000059.707,29173955.3283
2021-09-18T14:27:57.952Z,-USD,000056.291,00000062.0,000055.266,578997.9463,000060.046,29181475.2069
2021-09-18T14:28:37.246Z,-USD,000056.291,00000062.0,000055.266,579202.5373,000060.167,29181679.7979
2021-09-18T14:31:17.504Z,-USD,000056.291,00000062.0,000055.266,579683.4046,000060.162,29182160.6652
2021-09-18T15:00:02.118Z,-USD,000056.291,00000062.0,000055.266,584379.8457,000059.847,29186857.1063
2021-09-18T16:00:02.322Z,-USD,000056.276,00000062.0,000055.266,589387.9664,000059.158,29212692.3715
2021-09-18T17:00:02.107Z,-USD,000056.878,00000062.0,000055.266,580320.5742,000058.787,29236632.0687
2021-09-18T18:00:07.221Z,-USD,000055.967,00000062.0,000055.266,563719.0737,00000059.0,29247627.1306
2021-09-18T19:00:01.787Z,-USD,000055.798,00000062.0,000055.405,535757.9279,000058.844,29258739.0045
2021-09-18T20:00:02.515Z,-USD,000055.949,00000062.0,000055.405,511735.765,000058.904,29268544.337
2021-09-18T21:00:02.121Z,-USD,0000055.53,00000062.0,000055.405,514543.4335,000058.002,29292055.1834
2021-09-18T22:00:02.335Z,-USD,000056.049,00000062.0,0000055.45,509094.1572,000058.018,29299369.5181
2021-09-18T23:00:01.768Z,-USD,000055.797,00000062.0,0000055.45,499396.651,000058.256,29305201.4283
2021-09-19T00:00:02.394Z,-USD,000056.472,00000062.0,0000055.45,501431.1136,000058.639,29316965.5041
2021-09-19T01:00:02.002Z,-USD,000056.267,00000062.0,000055.999,503518.1304,000057.577,28496337.2952
2021-09-19T02:00:02.019Z,-USD,000056.676,00000062.0,000056.542,507484.133,000057.643,28512678.3964
2021-09-19T03:00:02.664Z,-USD,000057.099,00000062.0,0000056.88,498966.8329,000057.732,28518458.842
2021-09-19T04:00:02.654Z,-USD,000057.571,00000062.0,0000056.88,482245.5092,000057.506,28522736.2563
2021-09-19T05:00:02.407Z,-USD,000057.905,00000062.0,0000056.88,472760.0267,0000057.25,28529397.8197
2021-09-19T06:00:02.187Z,-USD,000057.861,00000062.0,0000056.88,451756.8779,0000057.65,28534416.5139
2021-09-19T07:00:02.005Z,-USD,000057.997,00000062.0,0000056.88,451754.9072,000058.055,28543605.7059
2021-09-19T08:00:02.143Z,-USD,000058.146,00000062.0,0000056.88,428620.032,000057.855,28550171.8553
2021-09-19T09:00:01.925Z,-USD,00000058.2,00000062.0,0000056.88,424910.4755,000058.635,28556467.7736
2021-09-19T10:00:01.868Z,-USD,000061.006,000061.246,0000056.88,334473.1131,000058.166,28563495.7415
2021-09-19T11:00:02.48Z,-USD,000060.247,000060.501,0000056.88,300982.5626,000057.558,28571251.162
2021-09-19T12:00:02.523Z,-USD,000059.133,000060.362,0000056.17,308652.0281,000056.595,28601677.6826
2021-09-19T13:00:02.684Z,-USD,000059.337,000060.362,0000056.17,295182.9276,000056.804,28613312.6425
2021-09-19T14:00:02.607Z,-USD,000059.697,000060.334,0000056.17,285311.1068,0000057.36,28623788.5408
2021-09-19T15:00:02.684Z,-USD,000059.897,000060.334,0000056.17,279585.6457,000057.533,28631015.5735
2021-09-19T16:00:02.634Z,-USD,000059.374,000059.545,0000056.17,261075.7553,000057.478,28638668.8262
2021-09-19T17:00:02.62Z,-USD,000058.783,000059.167,0000056.17,278461.6285,000057.964,28679616.7893
2021-09-19T18:00:01.7Z,-USD,000058.979,000059.167,0000056.17,282121.4628,000057.361,28694308.6245
2021-09-19T19:00:01.839Z,-USD,0000058.74,000058.946,0000056.17,291533.2164,000057.958,28714810.4591
2021-09-19T20:00:01.841Z,-USD,000058.946,000058.946,0000056.17,300471.328,000057.322,28733618.883
2021-09-19T21:00:02.299Z,-USD,000057.972,000058.875,0000056.17,285196.0659,000057.871,28742044.7776
2021-09-19T22:00:02.24Z,-USD,000058.028,000058.875,0000056.17,291340.0493,000057.311,28755285.8494
2021-09-19T23:00:02.396Z,-USD,000058.329,000058.875,000056.105,311681.4676,000056.556,28781398.0331
2021-09-20T00:00:01.696Z,-USD,000058.622,000058.875,000056.105,310076.2226,000057.152,28791663.5934
2021-09-20T01:00:01.876Z,-USD,000057.528,000058.875,000055.627,319143.0721,000056.051,28301194.7133
2021-09-20T02:00:02.151Z,-USD,000057.638,000058.875,000055.627,309137.2012,000056.459,28307488.8484
2021-09-20T03:00:02.274Z,-USD,000057.773,000058.875,000053.325,389205.7266,000053.777,28393315.7782
2021-09-20T04:00:02.153Z,-USD,000057.508,000058.875,0000051.56,443004.089,0000053.12,28451428.8199
2021-09-20T05:00:01.965Z,-USD,000057.257,000058.875,0000051.56,480935.5438,000053.091,28496002.3138
2021-09-20T06:00:01.919Z,-USD,000057.591,000058.875,0000051.56,491282.3008,000053.106,28511387.5921
2021-09-20T07:00:02.042Z,-USD,000058.133,000058.875,0000051.56,497879.3587,000052.575,28527256.2505
2021-09-20T08:00:02.121Z,-USD,000057.914,000058.875,000049.843,547820.5074,0000050.52,28583643.57
2021-09-20T09:00:01.892Z,-USD,000058.629,000058.875,000049.843,557576.2638,000051.832,28599703.7717
2021-09-20T10:00:01.701Z,-USD,000058.199,000058.666,000049.843,567524.9154,000051.238,28616747.0918
2021-09-20T11:00:02.361Z,-USD,000057.582,000058.666,000049.843,597522.4657,0000051.06,28654503.952
2021-09-20T12:00:02.361Z,-USD,0000056.54,000058.666,000047.364,643681.5431,00000048.9,28731871.123
2021-09-20T13:00:02.403Z,-USD,000056.736,000058.666,000045.241,729013.2249,000048.338,28827995.5708
2021-09-20T14:00:02.73Z,-USD,000057.326,000058.666,000045.241,842505.9927,000050.712,28951945.7378
2021-09-20T15:00:01.832Z,-USD,000057.562,000058.666,000045.241,881917.9473,000049.343,28998585.3442
2021-09-20T16:00:02.357Z,-USD,000057.415,000058.666,000045.241,905138.1599,000049.835,29029527.9052
2021-09-20T17:00:02.536Z,-USD,000057.967,000058.431,000045.241,894312.3006,000049.629,29059639.9939
2021-09-20T18:00:02.544Z,-USD,000057.433,000058.298,000045.241,896229.6458,0000049.99,29076241.0924
2021-09-20T19:00:02.469Z,-USD,000057.981,000058.298,000045.241,908344.7154,0000048.19,29108808.4756
2021-09-20T20:00:02.434Z,-USD,000057.282,0000058.03,000045.241,923912.0122,0000048.63,29143200.3905
2021-09-20T21:00:02.46Z,-USD,000057.863,0000058.03,000045.241,943255.7897,000048.063,29170953.9873
2021-09-20T22:00:02.44Z,-USD,000057.386,000057.571,000045.241,952080.1802,000048.488,29193035.9918
2021-09-20T23:00:02.52Z,-USD,000056.498,000057.332,000045.241,948550.1144,0000048.42,29215618.4596
2021-09-21T00:00:02.956Z,-USD,000057.216,000057.332,000045.241,979378.3169,000047.593,29256715.1156
2021-09-21T01:00:02.191Z,-USD,000056.066,00000056.6,000044.116,1044123.7036,000045.675,28961209.1274
2021-09-21T02:00:01.777Z,-USD,000056.438,00000056.6,000044.116,1098592.7396,000047.938,29022090.6866
2021-09-21T03:00:02.103Z,-USD,000053.358,000054.084,000044.116,1046500.7973,000048.277,29057707.7414
2021-09-21T04:00:02.34Z,-USD,0000052.93,000053.588,000044.116,1006908.2374,000047.773,29074504.2341
2021-09-21T05:00:02.612Z,-USD,000053.031,000053.588,000044.116,982599.071,000047.024,29094499.229
2021-09-21T06:00:02.518Z,-USD,000053.101,00000053.5,000044.116,998835.821,000047.292,29126276.3523
2021-09-21T07:00:02.272Z,-USD,000052.536,00000053.5,000044.116,1001580.869,000047.776,29144708.4421
2021-09-21T08:00:02.419Z,-USD,000050.623,00000053.5,000044.116,960655.0025,000048.891,29160468.6712
2021-09-21T09:00:02.545Z,-USD,0000051.76,00000053.5,000044.116,960550.5264,000049.396,29176155.4873
2021-09-21T10:00:02.395Z,-USD,000051.271,00000053.5,000044.116,956924.8133,000048.682,29189540.5586
2021-09-21T11:00:02.6Z,-USD,000051.061,00000053.5,000044.116,933434.7571,000049.378,29203829.6479
