Coin on file:	USDT
Created by:	chris
Created on:	09/18/2021T03:00:1631948402Z

Recorded,Currency,Open,High,Low,Volume,Last,Volume30day
2021-09-18T03:00:02.659Z,-USD,00001.0003,00001.0004,00000001.0,33508250.75,00001.0002,1004627980.82
2021-09-18T04:00:01.983Z,-USD,00001.0003,00001.0004,00000001.0,31746240.69,00001.0002,1005555355.93
2021-09-18T05:00:02.052Z,-USD,00001.0003,00001.0004,00000001.0,31156988.97,00001.0001,1006916713.68
2021-09-18T06:00:02.083Z,-USD,00001.0002,00001.0004,00000001.0,30958451.61,00001.0001,1007851478.2
2021-09-18T07:00:02.385Z,-USD,00001.0003,00001.0004,00000001.0,30449433.63,00001.0002,1008344987.4
2021-09-18T08:00:02.626Z,-USD,00001.0004,00001.0004,00000001.0,30453923.22,00001.0002,1009049112.71
2021-09-18T09:00:01.852Z,-USD,00001.0003,00001.0003,00000001.0,30151155.39,00000001.0,1009605042.08
2021-09-18T10:00:01.968Z,-USD,00001.0002,00001.0003,00000001.0,30161490.23,00001.0001,1010264991.61
2021-09-18T11:00:02.344Z,-USD,00001.0002,00001.0003,00000001.0,29796728.67,00001.0002,1010857303.2
2021-09-18T12:00:02.46Z,-USD,00001.0003,00001.0003,00000001.0,29864496.87,00001.0003,1011521985.33
2021-09-18T13:00:02.675Z,-USD,00001.0001,00001.0003,00000001.0,28676488.23,00001.0002,1012279158.6
2021-09-18T14:00:01.88Z,-USD,00001.0001,00001.0003,00000001.0,27687736.19,00001.0003,1012894815.1
2021-09-18T14:27:57.952Z,-USD,00001.0002,00001.0003,00000001.0,26178679.37,00001.0002,1013262760.06
2021-09-18T14:28:37.246Z,-USD,00001.0002,00001.0003,00000001.0,26182080.92,00001.0003,1013266161.61
2021-09-18T14:31:17.504Z,-USD,00001.0002,00001.0003,00000001.0,26201531.34,00001.0003,1013285612.03
2021-09-18T15:00:02.118Z,-USD,00001.0002,00001.0003,00000001.0,27109723.59,00001.0002,1014193804.28
2021-09-18T16:00:02.322Z,-USD,00001.0002,00001.0003,00000001.0,26302377.2,00001.0003,1015131360.1
2021-09-18T17:00:02.107Z,-USD,00001.0002,00001.0003,00000001.0,25412275.7,00001.0002,1016035673.95
2021-09-18T18:00:07.221Z,-USD,00001.0002,00001.0003,00000001.0,23813066.92,00001.0003,1016890705.51
2021-09-18T19:00:01.787Z,-USD,00000001.0,00001.0003,00000001.0,21865794.7,00001.0003,1017606335.64
2021-09-18T20:00:02.515Z,-USD,00001.0001,00001.0003,00000001.0,21304373.87,00001.0003,1018225340.16
2021-09-18T21:00:02.121Z,-USD,00001.0001,00001.0003,00000001.0,20957651.29,00001.0002,1018963656.54
2021-09-18T22:00:02.335Z,-USD,00001.0002,00001.0003,00000001.0,20383903.84,00001.0002,1019537480.18
2021-09-18T23:00:01.768Z,-USD,00001.0001,00001.0003,00000001.0,19534224.05,00001.0003,1020024025.43
2021-09-19T00:00:02.394Z,-USD,00001.0002,00001.0003,00000001.0,19079229.4,00001.0003,1020625149.1
2021-09-19T01:00:02.002Z,-USD,00001.0001,00001.0003,00000001.0,18229699.26,00001.0002,993361996.85
2021-09-19T02:00:02.019Z,-USD,00001.0001,00001.0003,00000001.0,18247525.69,00001.0003,994022646.76
2021-09-19T03:00:02.664Z,-USD,00001.0002,00001.0003,00000001.0,18151650.84,00001.0002,994649479.42
2021-09-19T04:00:02.654Z,-USD,00001.0001,00001.0003,00000001.0,17700711.86,00001.0003,995121624.64
2021-09-19T05:00:02.407Z,-USD,00001.0001,00001.0003,00000001.0,17210152.31,00001.0002,995990481.36
2021-09-19T06:00:02.187Z,-USD,00001.0001,00001.0003,00000001.0,16365210.49,00001.0001,996133783.56
2021-09-19T07:00:02.005Z,-USD,00001.0001,00001.0003,00000001.0,16121316.76,00001.0001,996330400.49
2021-09-19T08:00:02.143Z,-USD,00001.0002,00001.0003,00000001.0,15590236.18,00001.0002,996505517.88
2021-09-19T09:00:01.925Z,-USD,00000001.0,00001.0003,00000001.0,15754986.03,00001.0001,997230971.46
2021-09-19T10:00:01.868Z,-USD,00001.0002,00001.0003,00001.0001,15230566.42,00001.0002,997362434.08
2021-09-19T11:00:02.48Z,-USD,00001.0003,00001.0003,00001.0001,14762892.21,00001.0001,997486642.58
2021-09-19T12:00:02.523Z,-USD,00001.0003,00001.0003,00001.0001,14594035.26,00001.0001,998009375.75
2021-09-19T13:00:02.684Z,-USD,00001.0003,00001.0004,00001.0001,15961420.55,00001.0003,1000124267.92
2021-09-19T14:00:02.607Z,-USD,00001.0002,00001.0004,00001.0001,16368105.65,00001.0003,1001136607.51
2021-09-19T15:00:02.684Z,-USD,00001.0003,00001.0004,00001.0001,15509829.02,00001.0002,1001569111.57
2021-09-19T16:00:02.634Z,-USD,00001.0003,00001.0004,00001.0001,15160140.09,00001.0003,1002156403.11
2021-09-19T17:00:02.62Z,-USD,00001.0003,00001.0004,00001.0001,15402229.42,00001.0001,1003302173.87
2021-09-19T18:00:01.7Z,-USD,00001.0003,00001.0004,00001.0001,15870057.74,00001.0002,1004624827.29
2021-09-19T19:00:01.839Z,-USD,00001.0003,00001.0004,00001.0001,16167961.61,00001.0001,1005639114.71
2021-09-19T20:00:01.841Z,-USD,00001.0003,00001.0004,00001.0001,16142241.53,00001.0002,1006231368.31
2021-09-19T21:00:02.299Z,-USD,00001.0003,00001.0004,00001.0001,15876492.91,00001.0002,1006721380.21
2021-09-19T22:00:02.24Z,-USD,00001.0003,00001.0004,00001.0001,15979151.55,00001.0002,1007380288.62
2021-09-19T23:00:02.396Z,-USD,00001.0003,00001.0004,00001.0001,19421757.79,00001.0002,1011310587.74
2021-09-20T00:00:01.696Z,-USD,00001.0003,00001.0004,00001.0001,19557448.65,00001.0002,1012086975.4
2021-09-20T01:00:01.876Z,-USD,00001.0002,00001.0004,00001.0001,19627410.6,00001.0002,991986105.18
2021-09-20T02:00:02.151Z,-USD,00001.0003,00001.0004,00001.0001,19946453.19,00001.0002,992966135.36
2021-09-20T03:00:02.274Z,-USD,00001.0003,00001.0004,00001.0001,20692402.34,00001.0002,994338358.88
2021-09-20T04:00:02.153Z,-USD,00001.0003,00001.0004,00001.0001,22414187.94,00001.0001,996533810.15
2021-09-20T05:00:01.965Z,-USD,00001.0002,00001.0004,00000001.0,22929231.94,00001.0001,997916273.44
2021-09-20T06:00:01.919Z,-USD,00001.0001,00001.0004,00000001.0,23760608.84,00001.0001,998890829.76
2021-09-20T07:00:02.042Z,-USD,00001.0001,00001.0004,00000.9999,24507501.44,00000001.0,999835594.22
2021-09-20T08:00:02.121Z,-USD,00001.0001,00001.0004,00000.9998,26455401.15,00000001.0,1001957303.16
2021-09-20T09:00:01.892Z,-USD,00001.0001,00001.0004,00000.9998,28810379.07,00000001.0,1005042087.5
2021-09-20T10:00:01.701Z,-USD,00001.0002,00001.0004,00000.9998,33138248.89,00000.9999,1009497749.97
2021-09-20T11:00:02.361Z,-USD,00001.0002,00001.0004,00000.9998,34463536.44,00000001.0,1010946511.81
2021-09-20T12:00:02.361Z,-USD,00001.0002,00001.0004,00000.9998,37404950.28,00000.9999,1014411050.88
2021-09-20T13:00:02.403Z,-USD,00001.0003,00001.0003,00000.9997,38950113.91,00000.9998,1018071825.79
2021-09-20T14:00:02.73Z,-USD,00001.0003,00001.0004,00000.9997,47125411.62,00001.0004,1027259294.76
