Coin on file:	YFI
Created by:	chris
Created on:	09/18/2021T03:00:1631948402Z

Recorded,Currency,Open,High,Low,Volume,Last,Volume30day
2021-09-18T03:00:02.659Z,-USD,0034471.14,00035000.0,00032790.0,199.954365,0033422.82,8824.199081
2021-09-18T04:00:01.983Z,-USD,0034697.51,00035000.0,00032790.0,202.509331,0033644.61,8828.732197
2021-09-18T05:00:02.052Z,-USD,0034773.47,00035000.0,00032790.0,0203.63833,0033949.35,8835.647175
2021-09-18T06:00:02.083Z,-USD,0034973.29,00035000.0,00032790.0,0205.39888,0034092.49,8840.623373
2021-09-18T07:00:02.385Z,-USD,0034756.47,00034803.2,00032790.0,204.156241,0034061.82,8843.146132
2021-09-18T08:00:02.626Z,-USD,0034233.82,0034548.16,00032790.0,204.709836,0034117.57,8847.659378
2021-09-18T09:00:01.852Z,-USD,0034476.79,0034541.87,00032790.0,197.323578,0034074.53,8848.865651
2021-09-18T10:00:01.968Z,-USD,0034042.64,0034281.72,00032790.0,0197.34671,0034174.57,8853.688702
2021-09-18T11:00:02.344Z,-USD,0033501.96,0034362.07,00032790.0,186.455886,0034160.78,8856.062092
2021-09-18T12:00:02.46Z,-USD,0033254.32,0034423.42,00032790.0,180.472909,0034008.13,8858.008322
2021-09-18T13:00:02.675Z,-USD,0033489.86,0034423.42,00032790.0,171.708971,0034113.47,8863.217489
2021-09-18T14:00:01.88Z,-USD,0033318.66,0034423.42,00032790.0,173.318996,0033974.05,8871.276113
2021-09-18T14:27:57.952Z,-USD,0033609.48,0034423.42,00032790.0,161.953115,0034162.58,8880.322715
2021-09-18T14:28:37.246Z,-USD,0033609.48,0034423.42,00032790.0,162.070817,0034165.06,8880.440417
2021-09-18T14:31:17.504Z,-USD,0033609.48,0034423.42,00032790.0,162.264363,0034153.57,8880.633963
2021-09-18T15:00:02.118Z,-USD,0033609.48,0034423.42,00032790.0,0164.89667,00034108.1,8883.26627
2021-09-18T16:00:02.322Z,-USD,0033554.92,0034423.42,00032790.0,167.300933,0034047.46,8889.333526
2021-09-18T17:00:02.107Z,-USD,0033847.98,0034423.42,00032790.0,154.446577,0033793.14,8893.241499
2021-09-18T18:00:07.221Z,-USD,0033546.88,0034423.42,00032790.0,149.227255,0034116.83,8896.850883
2021-09-18T19:00:01.787Z,-USD,0033269.61,0034423.42,00032790.0,132.529973,0034055.07,8900.543484
2021-09-18T20:00:02.515Z,-USD,0033418.64,0034423.42,00032790.0,133.238884,0034003.27,8904.661913
2021-09-18T21:00:02.121Z,-USD,0033190.48,0034423.42,00032790.0,128.689398,0033682.33,8910.41931
2021-09-18T22:00:02.335Z,-USD,0033367.63,0034423.42,00032790.0,124.046148,0033559.01,8914.430794
2021-09-18T23:00:01.768Z,-USD,00032858.4,0034423.42,0032798.78,124.126913,0033799.08,8919.65893
2021-09-19T00:00:02.394Z,-USD,0033297.35,0034423.42,0032836.33,128.822078,00033943.4,8927.10873
2021-09-19T01:00:02.002Z,-USD,0033367.63,0034423.42,0033209.53,126.145549,0033444.71,8690.84611
2021-09-19T02:00:02.019Z,-USD,0033537.09,0034423.42,0033284.79,124.336367,00033640.0,8701.993039
2021-09-19T03:00:02.664Z,-USD,0033473.64,0034423.42,0033284.79,122.345846,0033780.72,8704.044574
2021-09-19T04:00:02.654Z,-USD,0033690.51,0034423.42,0033284.79,121.235496,00033530.0,8707.512546
2021-09-19T05:00:02.407Z,-USD,00033959.6,0034423.42,0033284.79,118.963372,0033400.73,8712.158004
2021-09-19T06:00:02.187Z,-USD,0034154.65,0034423.42,0033276.11,117.322851,0033567.78,8715.502151
2021-09-19T07:00:02.005Z,-USD,0034139.66,0034423.42,0033276.11,116.343987,0033589.24,8716.995946
