Coin on file:	WBTC
Created by:	chris
Created on:	09/18/2021T03:00:1631948402Z

Recorded,Currency,Open,High,Low,Volume,Last,Volume30day
2021-09-18T03:00:02.659Z,-USD,0047759.39,0048548.46,0046774.79,7.28535648,0047654.08,280.06667875
2021-09-18T04:00:01.983Z,-USD,0047869.52,0048548.46,0046774.79,7.28883352,0047926.53,280.1934898
2021-09-18T05:00:02.052Z,-USD,0048079.21,0048548.46,0046774.79,6.91823599,0048248.16,280.29719096
2021-09-18T06:00:02.083Z,-USD,0047953.27,0048740.02,0046774.79,7.09848746,0048680.09,280.48460998
2021-09-18T07:00:02.385Z,-USD,0048080.25,0048754.71,0046774.79,7.26244246,0048579.78,280.79535397
2021-09-18T08:00:02.626Z,-USD,0047791.09,0048754.71,0046774.79,7.06929917,0048632.73,280.84562021
2021-09-18T09:00:01.852Z,-USD,0047902.01,0048754.71,0046774.79,7.04805143,0048670.49,280.95075743
2021-09-18T10:00:01.968Z,-USD,00047675.3,0048812.84,0046774.79,5.80990422,0048519.01,281.01531861
2021-09-18T11:00:02.344Z,-USD,00047532.0,0048812.84,0046774.79,5.62298559,0048569.95,281.02504462
2021-09-18T12:00:02.46Z,-USD,0047333.97,0048812.84,0046774.79,5.65728359,0048384.44,281.0915858
2021-09-18T13:00:02.675Z,-USD,0047327.35,0048812.84,0046774.79,5.52041788,0048380.15,281.16747127
2021-09-18T14:00:01.88Z,-USD,0047292.08,0048812.84,0046774.79,5.55211321,0048429.66,281.30033117
2021-09-18T14:27:57.952Z,-USD,00047468.4,0048812.84,0046774.79,5.65651505,0048454.65,281.50171419
2021-09-18T14:28:37.246Z,-USD,00047468.4,0048812.84,0046774.79,5.65651505,0048454.65,281.50171419
2021-09-18T14:31:17.504Z,-USD,00047468.4,0048812.84,0046774.79,5.65651505,0048454.65,281.50171419
2021-09-18T15:00:02.118Z,-USD,00047468.4,0048812.84,0046774.79,5.76279313,0048471.53,281.60799227
2021-09-18T16:00:02.322Z,-USD,0047484.85,0048812.84,0046774.79,5.79243957,0048328.35,281.69179146
2021-09-18T17:00:02.107Z,-USD,0047649.84,0048812.84,0046774.79,005.682678,0048211.36,281.75244221
2021-09-18T18:00:07.221Z,-USD,0047294.04,0048812.84,0046774.79,5.61103223,0048294.54,281.77332852
2021-09-18T19:00:01.787Z,-USD,0047174.84,0048812.84,0046804.54,5.26322727,0048246.16,281.79542219
2021-09-18T20:00:02.515Z,-USD,0047507.89,0048812.84,0046804.54,5.31729804,0048247.52,281.8737619
2021-09-18T21:00:02.121Z,-USD,0046920.86,0048812.84,0046804.54,5.39464522,0047991.82,282.07931869
2021-09-18T22:00:02.335Z,-USD,0047287.29,0048812.84,0046899.44,6.57387732,00047867.6,283.38026443
2021-09-18T23:00:01.768Z,-USD,0046912.63,0048812.84,0046899.44,6.42829769,0047936.81,284.13690683
2021-09-19T00:00:02.394Z,-USD,0047334.37,0048812.84,0047069.45,5.91319114,0048211.23,284.37907757
2021-09-19T01:00:02.002Z,-USD,0047384.61,0048812.84,0047340.41,4.72112453,0047967.51,277.93656742
2021-09-19T02:00:02.019Z,-USD,0047656.99,0048812.84,0047530.17,4.92644684,0047884.01,278.23320749
2021-09-19T03:00:02.664Z,-USD,0047673.49,0048812.84,0047641.02,05.1363254,0048019.78,278.53708648
2021-09-19T04:00:02.654Z,-USD,0047991.25,0048812.84,0047641.02,5.04451893,0047838.51,278.57199106
2021-09-19T05:00:02.407Z,-USD,0048389.55,0048812.84,0047641.02,4.94937272,0047840.28,278.58064601
2021-09-19T06:00:02.187Z,-USD,0048734.45,0048812.84,0047641.02,8.81421667,0048010.35,282.63280898
2021-09-19T07:00:02.005Z,-USD,0048631.43,0048812.84,0047641.02,13.7684748,0048152.31,287.8979111
2021-09-19T08:00:02.143Z,-USD,0048634.54,0048812.84,0047641.02,13.80790039,00048146.5,287.98811721
2021-09-19T09:00:01.925Z,-USD,0048688.97,0048812.84,0047641.02,13.71186879,00048309.0,287.99660855
2021-09-19T10:00:01.868Z,-USD,00048564.2,0048685.96,0047641.02,13.73116186,0048207.34,288.08049592
2021-09-19T11:00:02.48Z,-USD,0048610.05,0048685.96,0047641.02,13.73279255,0048071.67,288.12716316
2021-09-19T12:00:02.523Z,-USD,0048281.41,0048685.96,0047211.09,13.95054996,0047299.46,288.37633061
2021-09-19T13:00:02.684Z,-USD,0048468.86,0048533.39,0047089.28,14.11756091,0047240.45,288.61905137
2021-09-19T14:00:02.607Z,-USD,0048484.89,0048533.39,0047089.28,13.81263092,0047291.58,288.64699695
2021-09-19T15:00:02.684Z,-USD,0048487.44,0048533.39,0047089.28,13.8033143,0047604.11,288.74544791
2021-09-19T16:00:02.634Z,-USD,0048469.76,0048469.76,0047089.28,13.73859942,0047707.32,288.76445814
2021-09-19T17:00:02.62Z,-USD,00048181.8,0048402.21,0047089.28,13.68952016,0047569.03,288.7759447
2021-09-19T18:00:01.7Z,-USD,0048244.91,0048402.21,0047089.28,13.80933049,0047359.28,288.9167397
2021-09-19T19:00:01.839Z,-USD,0048257.73,0048367.31,0047089.28,14.08359459,0047671.08,289.21299911
2021-09-19T20:00:01.841Z,-USD,0048078.29,0048367.31,0047089.28,14.02445888,0047358.85,289.23220311
2021-09-19T21:00:02.299Z,-USD,0047946.56,0048367.31,0047089.28,16.08117766,0047563.62,291.49447868
2021-09-19T22:00:02.24Z,-USD,0047847.38,0048367.31,0047089.28,14.80662809,0047405.76,291.52087485
2021-09-19T23:00:02.396Z,-USD,0048038.32,0048367.31,0046833.69,14.97498324,0047033.05,292.4458724
2021-09-20T00:00:01.696Z,-USD,0048266.36,0048367.31,0046833.69,14.83482824,00047219.1,292.55014189
2021-09-20T01:00:01.876Z,-USD,0047896.34,0048319.01,0046774.79,14.69641163,0046950.25,287.05689152
2021-09-20T02:00:02.151Z,-USD,0047836.14,0048319.01,0046774.79,14.48793996,0047231.97,287.13505992
2021-09-20T03:00:02.274Z,-USD,00048046.4,0048319.01,0045846.15,17.19036121,0046062.82,290.14136016
2021-09-20T04:00:02.153Z,-USD,00047819.9,0048319.01,0045136.25,18.20769733,0045586.95,291.19360086
2021-09-20T05:00:01.965Z,-USD,0047810.37,0048319.01,0045136.25,20.76398308,0045633.39,293.75854156
2021-09-20T06:00:01.919Z,-USD,0048095.97,0048319.01,0045136.25,16.76014738,0045736.44,293.80686883
2021-09-20T07:00:02.042Z,-USD,0048153.84,0048319.01,0045136.25,11.50880793,0045604.66,293.8206315
2021-09-20T08:00:02.121Z,-USD,0048209.06,0048319.01,0044466.71,13.20699065,0044754.66,295.60902033
2021-09-20T09:00:01.892Z,-USD,0048283.07,0048319.01,0044466.71,16.22376673,0045021.44,298.65488974
2021-09-20T10:00:01.701Z,-USD,0048149.91,0048179.31,0044466.71,16.18136627,0044741.27,298.67577466
2021-09-20T11:00:02.361Z,-USD,0047974.57,0047974.57,0044307.69,22.03562992,00044555.1,304.57670555
2021-09-20T12:00:02.361Z,-USD,0047187.52,0047789.29,0043239.01,28.66088801,0043720.11,311.45113109
2021-09-20T13:00:02.403Z,-USD,0047224.49,0047789.29,0042471.22,30.84867702,0043454.17,313.8820324
2021-09-20T14:00:02.73Z,-USD,0047298.74,0047789.29,0042471.22,31.03797725,0043973.38,314.09888667
2021-09-20T15:00:01.832Z,-USD,0047625.33,0047789.29,0042471.22,31.05609614,0043837.55,314.21545652
2021-09-20T16:00:02.357Z,-USD,0047679.34,0047789.29,0042471.22,31.51865451,00043879.5,314.69702512
2021-09-20T17:00:02.536Z,-USD,0047605.09,0047789.29,0042471.22,034.379777,0043845.41,317.56963417
2021-09-20T18:00:02.544Z,-USD,0047347.63,0047789.29,0042471.22,37.02081732,0044057.44,320.35146949
2021-09-20T19:00:02.469Z,-USD,0047694.12,0047703.34,0042471.22,37.99088745,0043303.43,321.61779903
2021-09-20T20:00:02.434Z,-USD,0047277.89,0047634.29,0042471.22,46.33776853,00043881.5,329.98388411
2021-09-20T21:00:02.46Z,-USD,0047618.61,0047634.29,0042471.22,46.1716979,0043488.65,332.08008905
2021-09-20T22:00:02.44Z,-USD,0047495.76,0047583.36,0042471.22,48.33480256,0043466.28,334.27958988
2021-09-20T23:00:02.52Z,-USD,0047084.47,0047309.84,0042471.22,51.51986281,0043251.11,338.37964768
2021-09-21T00:00:02.956Z,-USD,0047197.05,0047243.85,0042471.22,52.72561148,0042970.07,339.68966584
2021-09-21T01:00:02.191Z,-USD,0046937.33,0047243.85,0040216.19,56.18280858,0041631.05,339.67627336
