Coin on file:	CHZ
Created by:	chris
Created on:	09/18/2021T03:00:1631948402Z

Recorded,Currency,Open,High,Low,Volume,Last,Volume30day
2021-09-18T03:00:02.659Z,-USD,00000.3403,00000.3453,00000.3217,12515515.2,00000.3269,477172012.1
2021-09-18T04:00:01.983Z,-USD,00000.3437,00000.3447,00000.3217,12065482.6,00000.3293,477406645.6
2021-09-18T05:00:02.052Z,-USD,00000.3425,00000.3441,00000.3217,12070030.3,00000.3317,477908413.0
2021-09-18T06:00:02.083Z,-USD,00000.3426,000000.344,00000.3217,11965290.9,00000.3335,478242204.0
2021-09-18T07:00:02.385Z,-USD,00000.3407,000000.342,00000.3217,12017632.5,00000.3328,478637944.7
2021-09-18T08:00:02.626Z,-USD,00000.3368,000000.342,00000.3217,11026406.4,00000.3319,478932869.7
2021-09-18T09:00:01.852Z,-USD,00000.3404,00000.3416,00000.3217,10845845.1,00000.3316,479089223.5
2021-09-18T10:00:01.968Z,-USD,00000.3356,00000.3369,00000.3217,10625916.0,00000.3309,479295751.9
2021-09-18T11:00:02.344Z,-USD,00000.3285,00000.3339,00000.3217,09892020.4,00000.3334,479502568.2
2021-09-18T12:00:02.46Z,-USD,00000.3273,00000.3344,00000.3217,09675676.1,00000.3295,479865843.9
2021-09-18T13:00:02.675Z,-USD,00000.3285,00000.3344,00000.3217,09124359.6,00000.3293,480111198.1
2021-09-18T14:00:01.88Z,-USD,00000.3261,00000.3344,00000.3217,09012406.5,00000.3296,480395962.5
2021-09-18T14:27:57.952Z,-USD,00000.3303,00000.3344,00000.3217,09052861.0,00000.3299,480850558.0
2021-09-18T14:28:37.246Z,-USD,00000.3303,00000.3344,00000.3217,09054968.4,00000.3299,480852665.4
2021-09-18T14:31:17.504Z,-USD,00000.3303,00000.3344,00000.3217,09078661.5,0000000.33,480876358.5
2021-09-18T15:00:02.118Z,-USD,00000.3303,00000.3344,00000.3217,09232095.4,00000.3294,481029792.4
2021-09-18T16:00:02.322Z,-USD,00000.3301,00000.3344,00000.3217,09264565.2,00000.3295,481558954.2
2021-09-18T17:00:02.107Z,-USD,00000.3306,00000.3344,00000.3217,09097438.8,00000.3275,481827430.6
2021-09-18T18:00:07.221Z,-USD,00000.3262,00000.3344,00000.3217,08799560.6,00000.3291,482052534.8
2021-09-18T19:00:01.787Z,-USD,00000.3265,00000.3344,00000.3217,08450778.7,00000.3284,482341935.9
2021-09-18T20:00:02.515Z,-USD,00000.3275,00000.3344,00000.3217,08463918.9,000000.329,482788190.1
2021-09-18T21:00:02.121Z,-USD,00000.3231,00000.3344,00000.3217,08371384.5,00000.3253,483079133.5
2021-09-18T22:00:02.335Z,-USD,00000.3249,00000.3344,00000.3223,08071233.5,00000.3255,483313308.8
2021-09-18T23:00:01.768Z,-USD,00000.3227,00000.3344,00000.3223,08147090.8,00000.3268,483812584.3
2021-09-19T00:00:02.394Z,-USD,00000.3256,00000.3344,00000.3223,07940962.1,00000.3287,484084928.0
2021-09-19T01:00:02.002Z,-USD,00000.3274,00000.3344,00000.3232,07641496.5,00000.3247,477105554.3
2021-09-19T02:00:02.019Z,-USD,00000.3281,00000.3344,00000.3232,07580252.4,00000.3265,477297477.9
2021-09-19T03:00:02.664Z,-USD,00000.3271,00000.3344,00000.3232,07695549.4,00000.3262,477625449.4
2021-09-19T04:00:02.654Z,-USD,00000.3293,00000.3344,00000.3232,07578366.0,000000.324,477753450.5
2021-09-19T05:00:02.407Z,-USD,00000.3312,00000.3344,000000.323,07265360.6,00000.3245,477933346.6
2021-09-19T06:00:02.187Z,-USD,00000.3334,00000.3344,000000.323,07064693.5,00000.3267,478065408.1
2021-09-19T07:00:02.005Z,-USD,00000.3328,00000.3344,000000.323,06775446.7,00000.3259,478171339.9
2021-09-19T08:00:02.143Z,-USD,00000.3316,00000.3344,000000.323,06594558.0,00000.3266,478285389.6
2021-09-19T09:00:01.925Z,-USD,00000.3316,00000.3344,000000.323,06687146.6,000000.328,478536995.5
2021-09-19T10:00:01.868Z,-USD,00000.3311,00000.3344,000000.323,06565266.9,000000.327,478619447.1
2021-09-19T11:00:02.48Z,-USD,00000.3332,00000.3344,000000.323,06593033.4,00000.3253,478854715.6
2021-09-19T12:00:02.523Z,-USD,00000.3299,00000.3318,00000.3161,06887183.1,00000.3181,479511868.1
